location,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,stringency_index,population,population_density
Belgium,12/31/2019,0,0,,0,0,,,11589616,375.564
Belgium,1/1/2020,0,0,,0,0,,0,11589616,375.564
Belgium,1/2/2020,0,0,,0,0,,0,11589616,375.564
Belgium,1/3/2020,0,0,,0,0,,0,11589616,375.564
Belgium,1/4/2020,0,0,,0,0,,0,11589616,375.564
Belgium,1/5/2020,0,0,,0,0,,0,11589616,375.564
Belgium,1/6/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/7/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/8/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/9/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/10/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/11/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/12/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/13/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/14/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/15/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/16/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/17/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/18/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/19/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/20/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/21/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/22/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/23/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/24/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/25/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/26/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/27/2020,0,0,0,0,0,0,0,11589616,375.564
Belgium,1/28/2020,0,0,0,0,0,0,5.56,11589616,375.564
Belgium,1/29/2020,0,0,0,0,0,0,5.56,11589616,375.564
Belgium,1/30/2020,0,0,0,0,0,0,5.56,11589616,375.564
Belgium,1/31/2020,0,0,0,0,0,0,11.11,11589616,375.564
Belgium,2/1/2020,0,0,0,0,0,0,11.11,11589616,375.564
Belgium,2/2/2020,0,0,0,0,0,0,11.11,11589616,375.564
Belgium,2/3/2020,0,0,0,0,0,0,11.11,11589616,375.564
Belgium,2/4/2020,1,1,0.143,0.086,0.086,0.012,11.11,11589616,375.564
Belgium,2/5/2020,1,0,0.143,0.086,0,0.012,11.11,11589616,375.564
Belgium,2/6/2020,1,0,0.143,0.086,0,0.012,11.11,11589616,375.564
Belgium,2/7/2020,1,0,0.143,0.086,0,0.012,11.11,11589616,375.564
Belgium,2/8/2020,1,0,0.143,0.086,0,0.012,11.11,11589616,375.564
Belgium,2/9/2020,1,0,0.143,0.086,0,0.012,11.11,11589616,375.564
Belgium,2/10/2020,1,0,0.143,0.086,0,0.012,11.11,11589616,375.564
Belgium,2/11/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/12/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/13/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/14/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/15/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/16/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/17/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/18/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/19/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/20/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/21/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/22/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/23/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/24/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/25/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/26/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/27/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/28/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,2/29/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,3/1/2020,1,0,0,0.086,0,0,11.11,11589616,375.564
Belgium,3/2/2020,19,18,2.571,1.639,1.553,0.222,11.11,11589616,375.564
Belgium,3/3/2020,38,19,5.286,3.279,1.639,0.456,11.11,11589616,375.564
Belgium,3/4/2020,72,34,10.143,6.212,2.934,0.875,13.89,11589616,375.564
Belgium,3/5/2020,125,53,17.714,10.786,4.573,1.528,13.89,11589616,375.564
Belgium,3/6/2020,206,81,29.286,17.775,6.989,2.527,13.89,11589616,375.564
Belgium,3/7/2020,316,110,45,27.266,9.491,3.883,13.89,11589616,375.564
Belgium,3/8/2020,343,27,48.857,29.595,2.33,4.216,13.89,11589616,375.564
Belgium,3/9/2020,407,64,55.429,35.118,5.522,4.783,13.89,11589616,375.564
Belgium,3/10/2020,501,94,66.143,43.228,8.111,5.707,19.44,11589616,375.564
Belgium,3/11/2020,600,99,75.429,51.77,8.542,6.508,19.44,11589616,375.564
Belgium,3/12/2020,774,174,92.714,66.784,15.013,8,19.44,11589616,375.564
Belgium,3/13/2020,1024,250,116.857,88.355,21.571,10.083,23.15,11589616,375.564
Belgium,3/14/2020,1362,338,149.429,117.519,29.164,12.893,50.93,11589616,375.564
Belgium,3/15/2020,1541,179,171.143,132.964,15.445,14.767,50.93,11589616,375.564
Belgium,3/16/2020,1755,214,192.571,151.429,18.465,16.616,50.93,11589616,375.564
Belgium,3/17/2020,2142,387,234.429,184.821,33.392,20.227,50.93,11589616,375.564
Belgium,3/18/2020,2564,422,280.571,221.233,36.412,24.209,73.15,11589616,375.564
Belgium,3/19/2020,3098,534,332,267.308,46.076,28.646,73.15,11589616,375.564
Belgium,3/20/2020,3811,713,398.143,328.829,61.521,34.353,81.48,11589616,375.564
Belgium,3/21/2020,4473,662,444.429,385.949,57.12,38.347,81.48,11589616,375.564
Belgium,3/22/2020,4943,470,486,426.502,40.554,41.934,81.48,11589616,375.564
Belgium,3/23/2020,5429,486,524.857,468.437,41.934,45.287,81.48,11589616,375.564
Belgium,3/24/2020,6757,1328,659.286,583.022,114.585,56.886,81.48,11589616,375.564
Belgium,3/25/2020,7952,1195,769.714,686.131,103.11,66.414,81.48,11589616,375.564
Belgium,3/26/2020,9151,1199,864.714,789.586,103.455,74.611,81.48,11589616,375.564
Belgium,3/27/2020,10514,1363,957.571,907.191,117.605,82.623,81.48,11589616,375.564
Belgium,3/28/2020,12032,1518,1079.857,1038.171,130.979,93.175,81.48,11589616,375.564
Belgium,3/29/2020,12876,844,1133.286,1110.995,72.824,97.785,81.48,11589616,375.564
Belgium,3/30/2020,13559,683,1161.429,1169.927,58.932,100.213,81.48,11589616,375.564
Belgium,3/31/2020,15297,1738,1220,1319.888,149.962,105.267,81.48,11589616,375.564
Belgium,4/1/2020,16978,1681,1289.429,1464.932,145.044,111.257,81.48,11589616,375.564
Belgium,4/2/2020,18494,1516,1334.714,1595.739,130.807,115.165,81.48,11589616,375.564
Belgium,4/3/2020,19973,1479,1351.286,1723.353,127.614,116.595,81.48,11589616,375.564
Belgium,4/4/2020,21667,1694,1376.429,1869.518,146.165,118.764,81.48,11589616,375.564
Belgium,4/5/2020,22589,922,1387.571,1949.072,79.554,119.725,81.48,11589616,375.564
Belgium,4/6/2020,23254,665,1385,2006.451,57.379,119.504,81.48,11589616,375.564
Belgium,4/7/2020,25188,1934,1413,2173.325,166.874,121.919,81.48,11589616,375.564
Belgium,4/8/2020,26703,1515,1389.286,2304.045,130.72,119.873,81.48,11589616,375.564
Belgium,4/9/2020,28301,1598,1401,2441.927,137.882,120.884,81.48,11589616,375.564
Belgium,4/10/2020,30540,2239,1509.571,2635.118,193.19,130.252,81.48,11589616,375.564
Belgium,4/11/2020,32876,2336,1601.286,2836.677,201.56,138.166,81.48,11589616,375.564
Belgium,4/12/2020,33905,1029,1616.571,2925.464,88.786,139.484,81.48,11589616,375.564
Belgium,4/13/2020,34429,524,1596.429,2970.677,45.213,137.746,81.48,11589616,375.564
Belgium,4/14/2020,34966,537,1396.857,3017.011,46.335,120.527,81.48,11589616,375.564
Belgium,4/15/2020,36526,1560,1403.286,3151.614,134.603,121.081,81.48,11589616,375.564
Belgium,4/16/2020,38159,1633,1408.286,3292.516,140.902,121.513,81.48,11589616,375.564
Belgium,4/17/2020,39833,1674,1327.571,3436.956,144.44,114.548,81.48,11589616,375.564
Belgium,4/18/2020,41227,1394,1193,3557.236,120.28,102.937,81.48,11589616,375.564
Belgium,4/19/2020,41949,722,1149.143,3619.533,62.297,99.153,81.48,11589616,375.564
Belgium,4/20/2020,42392,443,1137.571,3657.757,38.224,98.154,81.48,11589616,375.564
Belgium,4/21/2020,43668,1276,1243.143,3767.856,110.099,107.264,81.48,11589616,375.564
Belgium,4/22/2020,44938,1270,1201.714,3877.436,109.581,103.689,81.48,11589616,375.564
Belgium,4/23/2020,45715,777,1079.429,3944.479,67.043,93.138,81.48,11589616,375.564
Belgium,4/24/2020,46691,976,979.714,4028.693,84.213,84.534,81.48,11589616,375.564
Belgium,4/25/2020,47502,811,896.429,4098.669,69.976,77.348,81.48,11589616,375.564
Belgium,4/26/2020,47890,388,848.714,4132.147,33.478,73.231,81.48,11589616,375.564
Belgium,4/27/2020,48095,205,814.714,4149.836,17.688,70.297,81.48,11589616,375.564
Belgium,4/28/2020,48850,755,740.286,4214.98,65.145,63.875,81.48,11589616,375.564
Belgium,4/29/2020,49419,569,640.143,4264.076,49.096,55.234,81.48,11589616,375.564
Belgium,4/30/2020,49941,522,603.714,4309.116,45.04,52.091,81.48,11589616,375.564
Belgium,5/1/2020,50527,586,548,4359.679,50.563,47.284,81.48,11589616,375.564
Belgium,5/2/2020,50764,237,466,4380.128,20.449,40.208,81.48,11589616,375.564
Belgium,5/3/2020,51050,286,451.429,4404.805,24.677,38.951,81.48,11589616,375.564
Belgium,5/4/2020,51190,140,442.143,4416.885,12.08,38.15,81.48,11589616,375.564
Belgium,5/5/2020,51860,670,430,4474.695,57.81,37.102,78.7,11589616,375.564
Belgium,5/6/2020,52406,546,426.714,4521.806,47.111,36.819,78.7,11589616,375.564
Belgium,5/7/2020,52958,552,431,4569.435,47.629,37.188,78.7,11589616,375.564
Belgium,5/8/2020,53400,442,410.429,4607.573,38.138,35.413,78.7,11589616,375.564
Belgium,5/9/2020,53883,483,445.571,4649.248,41.675,38.446,78.7,11589616,375.564
Belgium,5/10/2020,54123,240,439,4669.956,20.708,37.879,78.7,11589616,375.564
Belgium,5/11/2020,54241,118,435.857,4680.138,10.182,37.608,75,11589616,375.564
Belgium,5/12/2020,54717,476,408.143,4721.209,41.071,35.216,75,11589616,375.564
Belgium,5/13/2020,55112,395,386.571,4755.291,34.082,33.355,75,11589616,375.564
Belgium,5/14/2020,55433,321,353.571,4782.988,27.697,30.508,75,11589616,375.564
Belgium,5/15/2020,55738,305,334,4809.305,26.317,28.819,75,11589616,375.564
Belgium,5/16/2020,56084,346,314.429,4839.159,29.854,27.13,75,11589616,375.564
Belgium,5/17/2020,56231,147,301.143,4851.843,12.684,25.984,75,11589616,375.564
Belgium,5/18/2020,56312,81,295.857,4858.832,6.989,25.528,75,11589616,375.564
Belgium,5/19/2020,56629,317,273.143,4886.184,27.352,23.568,75,11589616,375.564
Belgium,5/20/2020,56921,292,258.429,4911.379,25.195,22.298,75,11589616,375.564
Belgium,5/21/2020,57306,385,267.571,4944.599,33.219,23.087,75,11589616,375.564
Belgium,5/22/2020,57376,70,234,4950.639,6.04,20.19,75,11589616,375.564
Belgium,5/23/2020,57624,248,220,4972.037,21.398,18.983,75,11589616,375.564
Belgium,5/24/2020,57747,123,216.571,4982.65,10.613,18.687,75,11589616,375.564
Belgium,5/25/2020,57822,75,215.714,4989.121,6.471,18.613,75,11589616,375.564
Belgium,5/26/2020,58136,314,215.286,5016.215,27.093,18.576,75,11589616,375.564
Belgium,5/27/2020,58338,202,202.429,5033.644,17.429,17.466,75,11589616,375.564
Belgium,5/28/2020,58520,182,173.429,5049.348,15.704,14.964,75,11589616,375.564
Belgium,5/29/2020,58691,171,187.857,5064.102,14.755,16.209,75,11589616,375.564
Belgium,5/30/2020,58856,165,176,5078.339,14.237,15.186,75,11589616,375.564
Belgium,5/31/2020,58917,61,167.143,5083.602,5.263,14.422,75,11589616,375.564
Belgium,6/1/2020,58966,49,163.429,5087.83,4.228,14.101,75,11589616,375.564
Belgium,6/2/2020,59025,59,127,5092.921,5.091,10.958,75,11589616,375.564
Belgium,6/3/2020,59206,181,124,5108.539,15.617,10.699,75,11589616,375.564
Belgium,6/4/2020,59365,159,120.714,5122.258,13.719,10.416,75,11589616,375.564
Belgium,6/5/2020,59537,172,120.857,5137.099,14.841,10.428,73.15,11589616,375.564
Belgium,6/6/2020,59691,154,119.286,5150.386,13.288,10.292,73.15,11589616,375.564
Belgium,6/7/2020,59760,69,120.429,5156.34,5.954,10.391,73.15,11589616,375.564
Belgium,6/8/2020,59813,53,121,5160.913,4.573,10.44,51.85,11589616,375.564
Belgium,6/9/2020,59965,152,134.286,5174.028,13.115,11.587,51.85,11589616,375.564
Belgium,6/10/2020,60110,145,129.143,5186.539,12.511,11.143,51.85,11589616,375.564
Belgium,6/11/2020,60229,119,123.429,5196.807,10.268,10.65,51.85,11589616,375.564
Belgium,6/12/2020,60324,95,112.429,5205.004,8.197,9.701,51.85,11589616,375.564
Belgium,6/13/2020,60413,89,103.143,5212.683,7.679,8.9,51.85,11589616,375.564
Belgium,6/14/2020,60462,49,100.286,5216.911,4.228,8.653,51.85,11589616,375.564
Belgium,6/15/2020,60484,22,95.857,5218.81,1.898,8.271,51.85,11589616,375.564
Belgium,6/16/2020,60631,147,95.143,5231.493,12.684,8.209,51.85,11589616,375.564
Belgium,6/17/2020,60730,99,88.571,5240.036,8.542,7.642,51.85,11589616,375.564
Belgium,6/18/2020,60853,123,89.143,5250.649,10.613,7.692,51.85,11589616,375.564
Belgium,6/19/2020,60961,108,91,5259.967,9.319,7.852,51.85,11589616,375.564
Belgium,6/20/2020,61082,121,95.571,5270.408,10.44,8.246,51.85,11589616,375.564
Belgium,6/21/2020,61132,50,95.714,5274.722,4.314,8.259,51.85,11589616,375.564
Belgium,6/22/2020,61152,20,95.429,5276.447,1.726,8.234,51.85,11589616,375.564
Belgium,6/23/2020,61295,143,94.857,5288.786,12.339,8.185,51.85,11589616,375.564
Belgium,6/24/2020,61405,110,96.429,5298.277,9.491,8.32,51.85,11589616,375.564
Belgium,6/25/2020,61505,100,93.143,5306.906,8.628,8.037,51.85,11589616,375.564
Belgium,6/26/2020,61581,76,88.571,5313.463,6.558,7.642,51.85,11589616,375.564
Belgium,6/27/2020,61694,113,87.429,5323.213,9.75,7.544,51.85,11589616,375.564
Belgium,6/28/2020,61735,41,86.143,5326.751,3.538,7.433,51.85,11589616,375.564
Belgium,6/29/2020,61759,24,86.714,5328.822,2.071,7.482,51.85,11589616,375.564
Belgium,6/30/2020,61886,127,84.429,5339.78,10.958,7.285,51.85,11589616,375.564
Belgium,7/1/2020,61986,100,83,5348.408,8.628,7.162,48.15,11589616,375.564
Belgium,7/2/2020,62121,135,88,5360.057,11.648,7.593,48.15,11589616,375.564
Belgium,7/3/2020,62214,93,90.429,5368.081,8.024,7.803,48.15,11589616,375.564
Belgium,7/4/2020,62308,94,87.714,5376.192,8.111,7.568,48.15,11589616,375.564
Belgium,7/5/2020,62372,64,91,5381.714,5.522,7.852,48.15,11589616,375.564
Belgium,7/6/2020,62396,24,91,5383.785,2.071,7.852,48.15,11589616,375.564
Belgium,7/7/2020,62508,112,88.857,5393.449,9.664,7.667,48.15,11589616,375.564
Belgium,7/8/2020,62607,99,88.714,5401.991,8.542,7.655,48.15,11589616,375.564
Belgium,7/9/2020,62744,137,89,5413.812,11.821,7.679,48.15,11589616,375.564
Belgium,7/10/2020,62868,124,93.429,5424.511,10.699,8.061,48.15,11589616,375.564
Belgium,7/11/2020,62995,127,98.143,5435.469,10.958,8.468,48.15,11589616,375.564
Belgium,7/12/2020,63057,62,97.857,5440.819,5.35,8.444,48.15,11589616,375.564
Belgium,7/13/2020,63100,43,100.571,5444.529,3.71,8.678,48.15,11589616,375.564
Belgium,7/14/2020,63324,224,116.571,5463.857,19.328,10.058,48.15,11589616,375.564
Belgium,7/15/2020,63531,207,132,5481.717,17.861,11.39,48.15,11589616,375.564
Belgium,7/16/2020,63791,260,149.571,5504.151,22.434,12.906,48.15,11589616,375.564
Belgium,7/17/2020,64017,226,164.143,5523.652,19.5,14.163,48.15,11589616,375.564
Belgium,7/18/2020,64291,274,185.143,5547.293,23.642,15.975,48.15,11589616,375.564
Belgium,7/19/2020,64421,130,194.857,5558.51,11.217,16.813,48.15,11589616,375.564
Belgium,7/20/2020,64485,64,197.857,5564.032,5.522,17.072,48.15,11589616,375.564
Belgium,7/21/2020,64928,443,229.143,5602.256,38.224,19.771,48.15,11589616,375.564
Belgium,7/22/2020,65073,145,220.286,5614.768,12.511,19.007,48.15,11589616,375.564
Belgium,7/23/2020,65626,553,262.143,5662.483,47.715,22.619,48.15,11589616,375.564
Belgium,7/24/2020,66065,439,292.571,5700.361,37.879,25.244,48.15,11589616,375.564
Belgium,7/25/2020,66561,496,324.286,5743.158,42.797,27.981,48.15,11589616,375.564
Belgium,7/26/2020,66790,229,338.429,5762.917,19.759,29.201,48.15,11589616,375.564
Belgium,7/27/2020,66974,184,355.571,5778.794,15.876,30.68,48.15,11589616,375.564
Belgium,7/28/2020,67569,595,377.286,5830.133,51.339,32.554,50.93,11589616,375.564
Belgium,7/29/2020,68254,685,454.429,5889.237,59.105,39.21,61.11,11589616,375.564
Belgium,7/30/2020,68957,703,475.857,5949.895,60.658,41.059,61.11,11589616,375.564
Belgium,7/31/2020,69592,635,503.857,6004.686,54.79,43.475,61.11,11589616,375.564
Belgium,8/1/2020,70276,684,530.714,6063.704,59.018,45.792,61.11,11589616,375.564
Belgium,8/2/2020,70585,309,542.143,6090.366,26.662,46.778,61.11,11589616,375.564
Belgium,8/3/2020,70733,148,537,6103.136,12.77,46.335,61.11,11589616,375.564
Belgium,8/4/2020,71527,794,565.429,6171.645,68.51,48.788,61.11,11589616,375.564
Belgium,8/5/2020,72340,813,583.714,6241.794,70.149,50.365,61.11,11589616,375.564
Belgium,8/6/2020,73107,767,592.857,6307.974,66.18,51.154,61.11,11589616,375.564
Belgium,8/7/2020,73876,769,612,6374.327,66.353,52.806,57.41,11589616,375.564
Belgium,8/8/2020,74647,771,624.429,6440.852,66.525,53.878,57.41,11589616,375.564
Belgium,8/9/2020,74951,304,623.714,6467.082,26.23,53.817,62.96,11589616,375.564
Belgium,8/10/2020,75073,122,620,6477.609,10.527,53.496,62.96,11589616,375.564
Belgium,8/11/2020,75946,873,631.286,6552.935,75.326,54.47,62.96,11589616,375.564
Belgium,8/12/2020,76664,718,617.714,6614.887,61.952,53.299,56.48,11589616,375.564
Belgium,8/13/2020,77273,609,595.143,6667.434,52.547,51.351,56.48,11589616,375.564
Belgium,8/14/2020,77942,669,580.857,6725.158,57.724,50.119,56.48,11589616,375.564
Belgium,8/15/2020,78529,587,554.571,6775.807,50.649,47.851,56.48,11589616,375.564
Belgium,8/16/2020,78692,163,534.429,6789.871,14.064,46.113,56.48,11589616,375.564
Belgium,8/17/2020,78824,132,535.857,6801.261,11.39,46.236,56.48,11589616,375.564
Belgium,8/18/2020,79531,707,512.143,6862.264,61.003,44.19,56.48,11589616,375.564
Belgium,8/19/2020,80256,725,513.143,6924.82,62.556,44.276,56.48,11589616,375.564
Belgium,8/20/2020,80868,612,513.571,6977.625,52.806,44.313,56.48,11589616,375.564
Belgium,8/21/2020,81449,581,501,7027.757,50.131,43.228,56.48,11589616,375.564
Belgium,8/22/2020,81959,510,490,7071.761,44.005,42.279,56.48,11589616,375.564
Belgium,8/23/2020,82162,203,495.714,7089.277,17.516,42.772,56.48,11589616,375.564
Belgium,8/24/2020,82277,115,493.286,7099.2,9.923,42.563,56.48,11589616,375.564
Belgium,8/25/2020,82885,608,479.143,7151.661,52.461,41.342,56.48,11589616,375.564
Belgium,8/26/2020,83412,527,450.857,7197.132,45.472,38.902,56.48,11589616,375.564
Belgium,8/27/2020,83938,526,438.571,7242.518,45.385,37.842,50.93,11589616,375.564
Belgium,8/28/2020,84473,535,432,7288.68,46.162,37.275,50.93,11589616,375.564
Belgium,8/29/2020,85087,614,446.857,7341.658,52.978,38.557,50.93,11589616,375.564
Belgium,8/30/2020,85282,195,445.714,7358.484,16.825,38.458,50.93,11589616,375.564
Belgium,8/31/2020,85399,117,446,7368.579,10.095,38.483,50.93,11589616,375.564
Belgium,9/1/2020,86033,634,449.714,7423.283,54.704,38.803,50.93,11589616,375.564
Belgium,9/2/2020,86598,565,455.143,7472.034,48.751,39.272,50.93,11589616,375.564
Belgium,9/3/2020,87173,575,462.143,7521.647,49.613,39.876,50.93,11589616,375.564
Belgium,9/4/2020,87850,677,482.429,7580.061,58.414,41.626,50.93,11589616,375.564
Belgium,9/5/2020,88578,728,498.714,7642.876,62.815,43.031,50.93,11589616,375.564
Belgium,9/6/2020,88900,322,516.857,7670.66,27.783,44.597,50.93,11589616,375.564
Belgium,9/7/2020,89055,155,522.286,7684.034,13.374,45.065,50.93,11589616,375.564
Belgium,9/8/2020,89973,918,562.857,7763.243,79.209,48.566,50.93,11589616,375.564
Belgium,9/9/2020,90844,871,606.571,7838.396,75.153,52.337,50.93,11589616,375.564
Belgium,9/10/2020,91867,1023,670.571,7926.665,88.269,57.86,50.93,11589616,375.564
Belgium,9/11/2020,93010,1143,737.143,8025.287,98.623,63.604,50.93,11589616,375.564
Belgium,9/12/2020,94294,1284,816.571,8136.076,110.789,70.457,50.93,11589616,375.564
Belgium,9/13/2020,94912,618,858.857,8189.4,53.324,74.106,50.93,11589616,375.564
Belgium,9/14/2020,95214,302,879.857,8215.458,26.058,75.918,50.93,11589616,375.564
Belgium,9/15/2020,96931,1717,994,8363.608,148.15,85.766,50.93,11589616,375.564
Belgium,9/16/2020,98547,1616,1100.429,8503.043,139.435,94.95,50.93,11589616,375.564
Belgium,9/17/2020,100479,1932,1230.286,8669.744,166.701,106.154,50.93,11589616,375.564
Belgium,9/18/2020,102189,1710,1311.286,8817.29,147.546,113.143,,11589616,375.564
Belgium,9/19/2020,103812,1623,1359.714,8957.329,140.039,117.322,,11589616,375.564
Belgium,9/20/2020,104530,718,1374,9019.281,61.952,118.554,,11589616,375.564
Belgium,9/21/2020,104895,365,1383,9050.774,31.494,119.331,,11589616,375.564
Belgium,9/22/2020,105128,233,1171,9070.879,20.104,101.039,,11589616,375.564
Belgium,9/23/2020,105132,4,940.714,9071.224,0.345,81.169,,11589616,375.564
Germany,12/31/2019,0,0,,0,0,,,83783945,237.016
Germany,1/1/2020,0,0,,0,0,,0,83783945,237.016
Germany,1/2/2020,0,0,,0,0,,0,83783945,237.016
Germany,1/3/2020,0,0,,0,0,,0,83783945,237.016
Germany,1/4/2020,0,0,,0,0,,0,83783945,237.016
Germany,1/5/2020,0,0,,0,0,,0,83783945,237.016
Germany,1/6/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/7/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/8/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/9/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/10/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/11/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/12/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/13/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/14/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/15/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/16/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/17/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/18/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/19/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/20/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/21/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/22/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/23/2020,0,0,0,0,0,0,0,83783945,237.016
Germany,1/24/2020,0,0,0,0,0,0,5.56,83783945,237.016
Germany,1/25/2020,0,0,0,0,0,0,5.56,83783945,237.016
Germany,1/26/2020,0,0,0,0,0,0,5.56,83783945,237.016
Germany,1/27/2020,0,0,0,0,0,0,5.56,83783945,237.016
Germany,1/28/2020,1,1,0.143,0.012,0.012,0.002,5.56,83783945,237.016
Germany,1/29/2020,4,3,0.571,0.048,0.036,0.007,5.56,83783945,237.016
Germany,1/30/2020,4,0,0.571,0.048,0,0.007,5.56,83783945,237.016
Germany,1/31/2020,5,1,0.714,0.06,0.012,0.009,5.56,83783945,237.016
Germany,2/1/2020,7,2,1,0.084,0.024,0.012,5.56,83783945,237.016
Germany,2/2/2020,8,1,1.143,0.095,0.012,0.014,5.56,83783945,237.016
Germany,2/3/2020,9,1,1.286,0.107,0.012,0.015,5.56,83783945,237.016
Germany,2/4/2020,11,2,1.429,0.131,0.024,0.017,5.56,83783945,237.016
Germany,2/5/2020,11,0,1,0.131,0,0.012,5.56,83783945,237.016
Germany,2/6/2020,11,0,1,0.131,0,0.012,5.56,83783945,237.016
Germany,2/7/2020,12,1,1,0.143,0.012,0.012,5.56,83783945,237.016
Germany,2/8/2020,13,1,0.857,0.155,0.012,0.01,5.56,83783945,237.016
Germany,2/9/2020,13,0,0.714,0.155,0,0.009,5.56,83783945,237.016
Germany,2/10/2020,13,0,0.571,0.155,0,0.007,5.56,83783945,237.016
Germany,2/11/2020,13,0,0.286,0.155,0,0.003,5.56,83783945,237.016
Germany,2/12/2020,15,2,0.571,0.179,0.024,0.007,11.11,83783945,237.016
Germany,2/13/2020,15,0,0.571,0.179,0,0.007,11.11,83783945,237.016
Germany,2/14/2020,15,0,0.429,0.179,0,0.005,11.11,83783945,237.016
Germany,2/15/2020,15,0,0.286,0.179,0,0.003,11.11,83783945,237.016
Germany,2/16/2020,15,0,0.286,0.179,0,0.003,11.11,83783945,237.016
Germany,2/17/2020,15,0,0.286,0.179,0,0.003,11.11,83783945,237.016
Germany,2/18/2020,15,0,0.286,0.179,0,0.003,11.11,83783945,237.016
Germany,2/19/2020,15,0,0,0.179,0,0,11.11,83783945,237.016
Germany,2/20/2020,15,0,0,0.179,0,0,11.11,83783945,237.016
Germany,2/21/2020,15,0,0,0.179,0,0,11.11,83783945,237.016
Germany,2/22/2020,15,0,0,0.179,0,0,11.11,83783945,237.016
Germany,2/23/2020,15,0,0,0.179,0,0,11.11,83783945,237.016
Germany,2/24/2020,15,0,0,0.179,0,0,11.11,83783945,237.016
Germany,2/25/2020,15,0,0,0.179,0,0,11.11,83783945,237.016
Germany,2/26/2020,17,2,0.286,0.203,0.024,0.003,16.67,83783945,237.016
Germany,2/27/2020,21,4,0.857,0.251,0.048,0.01,16.67,83783945,237.016
Germany,2/28/2020,47,26,4.571,0.561,0.31,0.055,19.44,83783945,237.016
Germany,2/29/2020,57,10,6,0.68,0.119,0.072,25,83783945,237.016
Germany,3/1/2020,111,54,13.714,1.325,0.645,0.164,25,83783945,237.016
